All Utility Players 2023  Season MLB Scoring Categories
Avail,Player,HR,OBP,R,RBI,SB,Rank,
W ,Boston Baro SS | NYM ,0,.000,0,0,0,9999
W ,Mason Neville OF | CIN ,0,.000,0,0,0,9999
W ,Yonathan Perlaza 2B | SD ,0,.000,0,0,0,9999
W ,Skyler Messinger 3B | COL ,0,.000,0,0,0,9999
W ,Kleimir Lemos SS | TEX ,0,.000,0,0,0,9999
W ,Justin Williams 3B | HOU ,0,.000,0,0,0,9999
W ,Sergio Alcantara 3B | ARI,0,.000,0,0,0,9999
W ,Ryan Reckley OF | SF ,0,.000,0,0,0,9999
W ,Jorgelys Mota 3B | WAS ,0,.000,0,0,0,9999
W ,Logan Moon OF | KC ,0,.000,0,0,0,9999
W ,Sean Gamble OF | KC ,0,.000,0,0,0,9999
W ,Kalian Sams OF | SEA ,0,.000,0,0,0,9999
W ,Jesse Hodges 3B | CHC ,0,.000,0,0,0,9999
W ,Deyvison De Los Santos 1B | MIA ,0,.000,0,0,0,9999
W ,Dariel Gomez 1B | NYM ,0,.000,0,0,0,9999
W ,Jhonny Bethencourt 2B | CHC ,0,.000,0,0,0,9999
W ,Carlos Linarez C | STL ,0,.000,0,0,0,9999
W ,Blaze Jordan 1B | STL ,0,.000,0,0,0,9999
W ,Orelvis Martinez 2B | TOR ,0,.000,0,0,0,9999
W ,Caleb Ramsey OF | WAS ,0,.000,0,0,0,9999
W ,Jake Peter 2B | LAD ,0,.000,0,0,0,9999
W ,Rashad Crawford OF | NYY ,0,.000,0,0,0,9999
W ,Ethan Conrad OF | CHC ,0,.000,0,0,0,9999
W ,Mason House OF | SD ,0,.000,0,0,0,9999
W ,Ryan Metzler 3B | COL ,0,.000,0,0,0,9999
W ,Jordan Howard 2B | ARI ,0,.000,0,0,0,9999
W ,Yerlin Confidan OF | CIN ,0,.000,0,0,0,9999
W ,Telmito Agustin OF | WAS ,0,.000,0,0,0,9999
W ,Jose Rodriguez OF | MIN ,0,.000,0,0,0,9999
W ,Ryan Stephens OF | COL ,0,.000,0,0,0,9999
W ,Luke Wakamatsu SS | CLE ,0,.000,0,0,0,9999
W ,Matt Winn C | SF ,0,.000,0,0,0,9999
W ,Hirotoshi Onaka OF | TEX ,0,.000,0,0,0,9999
W ,Tristen Lutz OF | MIL,0,.000,0,0,0,9999
W ,Travis Jones OF | KC ,0,.000,0,0,0,9999
W ,DJ Neal OF | TOR ,0,.000,0,0,0,9999
W ,T.J. Bennett 3B | SF ,0,.000,0,0,0,9999
W ,Alfredo Duno C | CIN ,0,.000,0,0,0,9999
W ,Zyhir Hope OF | LAD ,0,.000,0,0,0,9999
W ,Casey Cook 2B | TEX ,0,.000,0,0,0,9999
W ,Gunner Gouldsmith SS | ATH ,0,.000,0,0,0,9999
W ,Jhalan Jackson OF | NYY ,0,.000,0,0,0,9999
W ,Jacob Hurtubise OF | SEA ,0,.000,0,0,0,9999
W ,Connor Marabell OF | CLE ,0,.000,0,0,0,9999
W ,Josh Sale OF | TEX ,0,.000,0,0,0,9999
W ,Aaron Zavala OF | TEX ,0,.000,0,0,0,9999
W ,Tyler Osik 3B | CHW ,0,.000,0,0,0,9999
W ,Welbyn Francisca SS | CLE ,0,.000,0,0,0,9999
W ,Alex Mooney SS | CLE ,0,.000,0,0,0,9999
W ,Juan Centeno C | ARI ,0,.000,0,0,0,9999
W ,Ryan January C | ARI ,0,.000,0,0,0,9999
W ,Jung Hoo Lee OF | SF,0,.000,0,0,0,9999
W ,Lamar Sparks OF | MIL ,0,.000,0,0,0,9999
W ,Joshua Liranzo 3B | BAL ,0,.000,0,0,0,9999
W ,Chris Seise SS | TEX ,0,.000,0,0,0,9999
W ,Spencer Packard OF | SEA ,0,.000,0,0,0,9999
W ,Michael Beltre OF | NYY ,0,.000,0,0,0,9999
W ,Matt Jones OF | LAD ,0,.000,0,0,0,9999
W ,Chris Rivera 2B | STL ,0,.000,0,0,0,9999
W ,Andres Alvarez SS | PIT ,0,.000,0,0,0,9999
W ,Jay Jabs 3B | NYM ,0,.000,0,0,0,9999
W ,Jose King SS | DET ,0,.000,0,0,0,9999
W ,Duncan Pastore 3B | NYY ,0,.000,0,0,0,9999
W ,Michael Guldberg OF | ATH ,0,.000,0,0,0,9999
W ,TJ Rumfield 1B | NYY ,0,.000,0,0,0,9999
W ,Gabriel Quintana 3B | DET ,0,.000,0,0,0,9999
W ,Omar Obregon 2B | ATL ,0,.000,0,0,0,9999
W ,Josh Stowers OF | LAD ,0,.000,0,0,0,9999
W ,Dillon Tatum C | MIN ,0,.000,0,0,0,9999
W ,Austin Beck OF | ATH ,0,.000,0,0,0,9999
W ,Gabriel Rodriguez SS | CLE ,0,.000,0,0,0,9999
W ,Kahlil Watson OF | CLE ,0,.000,0,0,0,9999
W ,Madison Stokes SS | PHI ,0,.000,0,0,0,9999
W ,Trace Tam Sing 2B | PIT ,0,.000,0,0,0,9999
W ,Junior Soto OF | CLE ,0,.000,0,0,0,9999
W ,Gavin LaValley 3B | CIN ,0,.000,0,0,0,9999
W ,Justice Bigbie OF | DET ,0,.000,0,0,0,9999
W ,Steele Hall SS | CIN ,0,.000,0,0,0,9999
W ,Jose Guzman SS | LAA ,0,.000,0,0,0,9999
W ,Diego Rincones OF | DET ,0,.000,0,0,0,9999
W ,Breland Almadova OF | ARI ,0,.000,0,0,0,9999
W ,Gage Canning OF | WAS ,0,.000,0,0,0,9999
W ,Pedro Martinez 2B | PHI ,0,.000,0,0,0,9999
W ,Zach Ehrhard OF | LAD ,0,.000,0,0,0,9999
W ,D.J. Davis OF | TOR ,0,.000,0,0,0,9999
W ,Logan Wyatt 1B | SF ,0,.000,0,0,0,9999
W ,Armando Cruz 2B | WAS ,0,.000,0,0,0,9999
W ,Darren Baker 2B | WAS,0,.000,0,0,0,9999
W ,Nick Ward 2B | ATL,0,.000,0,0,0,9999
W ,Carter Johnson SS | MIA ,0,.000,0,0,0,9999
W ,Cole Daily SS | WAS ,0,.000,0,0,0,9999
W ,Sal Giardina C | ATL ,0,.000,0,0,0,9999
W ,Steve Bean C | STL ,0,.000,0,0,0,9999
W ,Bayron Lora OF | TEX ,0,.000,0,0,0,9999
W ,Yeremi Cabrera OF | TEX ,0,.000,0,0,0,9999
W ,Dervy Ventura 2B | SEA ,0,.000,0,0,0,9999
W ,Jose Alexander Martinez SS | STL ,0,.000,0,0,0,9999
W ,Taylor Ard 1B | MIA ,0,.000,0,0,0,9999
W ,Eudy Pina OF | NYM ,0,.000,0,0,0,9999
W ,Drew Stankiewicz 2B | CLE ,0,.000,0,0,0,9999
W ,J.D. McLaughlin OF | DET ,0,.000,0,0,0,9999
W ,Isiah Gilliam OF | SEA ,0,.000,0,0,0,9999
W ,Robert Neustrom OF | BAL ,0,.000,0,0,0,9999
W ,Trae Santos 1B | SD ,0,.000,0,0,0,9999
W ,Enmanuel Terrero OF | PIT ,0,.000,0,0,0,9999
W ,Brandon Bednar 3B | COL ,0,.000,0,0,0,9999
W ,Deion Walker OF | PIT ,0,.000,0,0,0,9999
W ,Marcus Mooney SS | ATL ,0,.000,0,0,0,9999
W ,Byron Chourio OF | MIN ,0,.000,0,0,0,9999
W ,RJ Schreck OF | TOR ,0,.000,0,0,0,9999
W ,Dean Nevarez C | SEA ,0,.000,0,0,0,9999
W ,Danny Serretti 3B | DET ,0,.000,0,0,0,9999
W ,Joab Gonzalez SS | CLE ,0,.000,0,0,0,9999
W ,Josh Stephen OF | PHI ,0,.000,0,0,0,9999
W ,Bryson Worrell OF | ATL ,0,.000,0,0,0,9999
W ,JT Mabry 2B | MIA ,0,.000,0,0,0,9999
W ,Mike Fish OF | LAA ,0,.000,0,0,0,9999
W ,Juan Carlos Linares OF | BOS ,0,.000,0,0,0,9999
W ,Frankie Tostado OF | WAS ,0,.000,0,0,0,9999
W ,Zach Borenstein OF | NYM ,0,.000,0,0,0,9999
Young Guns,"Otto Lopez 2B,SS | MIA",0,.000,0,0,0,9999
W ,Kevin Cron DH | ATH ,0,.000,0,0,0,9999
W ,Stephen Bruno SS | CHC ,0,.000,0,0,0,9999
W ,Brendan Jones OF | NYY ,0,.000,0,0,0,9999
W ,David Masters SS | CHC ,0,.000,0,0,0,9999
W ,Myles Schroder C | SF ,0,.000,0,0,0,9999
W ,Brett Vertigan OF | ATH ,0,.000,0,0,0,9999
W ,Tyler Rodriguez 3B | MIL ,0,.000,0,0,0,9999
W ,Ryan Burrowes 2B | CHW ,0,.000,0,0,0,9999
W ,Dillon Lewis OF | NYY ,0,.000,0,0,0,9999
W ,Jeyner Baez C | WAS ,0,.000,0,0,0,9999
W ,Chris Garia OF | TEX ,0,.000,0,0,0,9999
W ,Victor Planchart C | CLE ,0,.000,0,0,0,9999
W ,Camilo Diaz 3B | HOU ,0,.000,0,0,0,9999
W ,Mitch Nay 3B | SEA ,0,.000,0,0,0,9999
W ,Tanner Dodson OF | ATH ,0,.000,0,0,0,9999
W ,Jose Ruiz 1B | TEX ,0,.000,0,0,0,9999
W ,Buddy Reed OF | LAD ,0,.000,0,0,0,9999
W ,Argenis Jimenez OF | MIN ,0,.000,0,0,0,9999
W ,Max Pentecost C | TOR ,0,.000,0,0,0,9999
W ,Alex Lavisky C | CLE ,0,.000,0,0,0,9999
W ,Anthony Stephan OF | CIN ,0,.000,0,0,0,9999
W ,Ronny Simon OF | PIT ,0,.000,0,0,0,9999
W ,Lamar King C | SD ,0,.000,0,0,0,9999
W ,Jacob Berry 2B | MIA ,0,.000,0,0,0,9999
W ,Cris Rodriguez OF | DET ,0,.000,0,0,0,9999
W ,Javier Mogollon 2B | CHW ,0,.000,0,0,0,9999
W ,Carson DeMartini 3B | PHI ,0,.000,0,0,0,9999
W ,Troy Schreffler OF | PHI ,0,.000,0,0,0,9999
W ,Keoni Cavaco 1B | MIN ,0,.000,0,0,0,9999
W ,Anderson Green SS | CHC ,0,.000,0,0,0,9999
W ,Kona Quiggle OF | DET ,0,.000,0,0,0,9999
W ,John Cresto 3B | COL ,0,.000,0,0,0,9999
W ,Casey Hughston OF | PIT ,0,.000,0,0,0,9999
W ,Manuel Palencia C | NYY ,0,.000,0,0,0,9999
W ,Raimfer Salinas OF | NYY ,0,.000,0,0,0,9999
W ,Blake Barber 2B | MIA ,0,.000,0,0,0,9999
W ,Desmond Lindsay OF | NYM ,0,.000,0,0,0,9999
W ,Alexander Palma OF | MIL ,0,.000,0,0,0,9999
W ,Patrick Winkel C | MIN ,0,.000,0,0,0,9999
W ,Franklin Rollin 2B | TEX ,0,.000,0,0,0,9999
W ,Kyle Battle OF | NYY ,0,.000,0,0,0,9999
W ,Jose Gonzalez OF | HOU ,0,.000,0,0,0,9999
W ,Cristian Paulino OF | SF ,0,.000,0,0,0,9999
W ,Jose Escobar SS | CHC ,0,.000,0,0,0,9999
W ,Bubba Hollins 3B | MIA ,0,.000,0,0,0,9999
W ,Diego Infante OF | MIA ,0,.000,0,0,0,9999
W ,Johnny Olmstead SS | MIA ,0,.000,0,0,0,9999
W ,Leonardo Reginatto SS | MIN ,0,.000,0,0,0,9999
W ,Abrahan Ramirez 2B | MIA ,0,.000,0,0,0,9999
W ,Tim Arakawa 2B | LAA ,0,.000,0,0,0,9999
W ,Wes Kath 1B | CHW ,0,.000,0,0,0,9999
W ,Tyler Bortnick SS | ARI ,0,.000,0,0,0,9999
W ,Nick Longhi 1B | COL ,0,.000,0,0,0,9999
W ,Johnny Rizer OF | BAL ,0,.000,0,0,0,9999
W ,Mishael Deson OF | BAL,0,.000,0,0,0,9999
W ,Danny Bethea C | BOS ,0,.000,0,0,0,9999
W ,Tim Smalling SS | COL ,0,.000,0,0,0,9999
W ,Jonathan Griffin SS | ARI ,0,.000,0,0,0,9999
W ,Tucker Toman 3B | TOR ,0,.000,0,0,0,9999
W ,Edwin Diaz SS | BOS ,0,.000,0,0,0,9999
W ,Shalin Polanco OF | PIT ,0,.000,0,0,0,9999
W ,Kade Scivicque C | DET ,0,.000,0,0,0,9999
W ,Darlin Moquete OF | STL ,0,.000,0,0,0,9999
W ,Chris Gittens 1B | HOU ,0,.000,0,0,0,9999
W ,Gabriel Mejia OF | CLE ,0,.000,0,0,0,9999
W ,George Valera DH | CLE,0,.000,0,0,0,9999
W ,Connor Lien OF | SEA ,0,.000,0,0,0,9999
W ,Natanael Santana OF | LAA ,0,.000,0,0,0,9999
W ,Peter Maris 3B | SF ,0,.000,0,0,0,9999
W ,Cody Morissette 2B | MIA ,0,.000,0,0,0,9999
W ,Gabriel Noriega SS | MIL ,0,.000,0,0,0,9999
W ,Caleb Adams OF | LAA ,0,.000,0,0,0,9999
W ,Tres Gonzalez OF | PIT ,0,.000,0,0,0,9999
W ,Christian Cairo SS | ATL,0,.000,0,0,0,9999
W ,Rene Garcia C | MIL ,0,.000,0,0,0,9999
W ,Jose Bermudez OF | ATL ,0,.000,0,0,0,9999
W ,Dilson Herrera 2B | CIN ,0,.000,0,0,0,9999
W ,Lazaro Benitez OF | DET ,0,.000,0,0,0,9999
W ,Wilmer Dominguez C | TB ,0,.000,0,0,0,9999
W ,Jax Biggers SS | TEX,0,.000,0,0,0,9999
W ,Matt Juengel 3B | MIA ,0,.000,0,0,0,9999
W ,Nelson Ward SS | SD ,0,.000,0,0,0,9999
W ,Ashley Graeter C | COL ,0,.000,0,0,0,9999
W ,Tyler Hardman 1B | NYY ,0,.000,0,0,0,9999
W ,Leo De Vries SS | ATH ,0,.000,0,0,0,9999
W ,Cole Zabowski 1B | COL ,0,.000,0,0,0,9999
W ,Henry Castillo 2B | ARI ,0,.000,0,0,0,9999
W ,Jesus Galiz C | LAD ,0,.000,0,0,0,9999
W ,Trent Farquhar 2B | PHI,0,.000,0,0,0,9999
W ,Connor Myers OF | CHC ,0,.000,0,0,0,9999
W ,C.J. McElroy OF | STL ,0,.000,0,0,0,9999
W ,Sandro Gaston C | HOU ,0,.000,0,0,0,9999
W ,Ian Strom OF | NYM ,0,.000,0,0,0,9999
W ,Franklin Arias SS | BOS ,0,.000,0,0,0,9999
W ,Cole Young 2B | SEA ,0,.000,0,0,0,9999
W ,Isaiah Jackson OF | BOS ,0,.000,0,0,0,9999
W ,Drew Turbin 2B | BAL ,0,.000,0,0,0,9999
W ,Ronnie Freeman C | ATH ,0,.000,0,0,0,9999
W ,Chris Madera OF | BOS ,0,.000,0,0,0,9999
W ,Blake Mitchell C | KC ,0,.000,0,0,0,9999
W ,Kyle Nevin 1B | LAD ,0,.000,0,0,0,9999
W ,KD Kang OF | ATL ,0,.000,0,0,0,9999
W ,Kole Enright OF | TEX ,0,.000,0,0,0,9999
W ,Garrett Weber SS | ARI ,0,.000,0,0,0,9999
W ,Josuar De Jesus Gonzalez SS | SF ,0,.000,0,0,0,9999
W ,Jin-De Jhang C | SF ,0,.000,0,0,0,9999
W ,Daniel Cope C | COL ,0,.000,0,0,0,9999
W ,Nikau Pouaka-Grego 2B | PHI ,0,.000,0,0,0,9999
W ,Grant Witherspoon OF | TB ,0,.000,0,0,0,9999
W ,Tate Southisene SS | ATL ,0,.000,0,0,0,9999
W ,Thomas Dillard C | MIL ,0,.000,0,0,0,9999
W ,Angel Zarate OF | CLE ,0,.000,0,0,0,9999
W ,Daniel Pinero SS | DET ,0,.000,0,0,0,9999
W ,Aaron Barbosa OF | SEA ,0,.000,0,0,0,9999
W ,Jacob Heyward OF | SF ,0,.000,0,0,0,9999
W ,Jackson Lancaster OF | TB ,0,.000,0,0,0,9999
W ,Levi Hyams 1B | ATL ,0,.000,0,0,0,9999
W ,Tucker Neuhaus SS | MIL ,0,.000,0,0,0,9999
W ,Reece Hampton OF | DET ,0,.000,0,0,0,9999
W ,Justin Farmer OF | SD ,0,.000,0,0,0,9999
W ,Iker Franco C | ATL ,0,.000,0,0,0,9999
W ,Lorenzo Quintana C | MIA ,0,.000,0,0,0,9999
W ,Jean Perez 2B | COL ,0,.000,0,0,0,9999
W ,Jacob Wetzel OF | TOR ,0,.000,0,0,0,9999
W ,Vinny Siena 2B | NYM ,0,.000,0,0,0,9999
W ,Connor Owings 2B | ARI ,0,.000,0,0,0,9999
W ,Kevin Ereu 1B | MIL ,0,.000,0,0,0,9999
W ,Austin Fisher SS | CLE ,0,.000,0,0,0,9999
W ,Vincent Perozo C | NYM ,0,.000,0,0,0,9999
W ,Ryan Costello 3B | MIN ,0,.000,0,0,0,9999
W ,Jawuan Harris OF | SD ,0,.000,0,0,0,9999
W ,Darryl Collins OF | KC,0,.000,0,0,0,9999
W ,Ripken Reyes 2B | SD ,0,.000,0,0,0,9999
W ,Kevin Milam 2B | NYY ,0,.000,0,0,0,9999
W ,Devonte Brown OF | TOR ,0,.000,0,0,0,9999
W ,Caleb Ketchup SS | LAA ,0,.000,0,0,0,9999
W ,"Brooks Lee 2B,3B,SS | MIN",0,.000,0,0,0,9999
W ,Glenallen Hill Jr. SS | COL ,0,.000,0,0,0,9999
W ,Wilfred Veras OF | CHW ,0,.000,0,0,0,9999
W ,Troy Montgomery OF | DET ,0,.000,0,0,0,9999
W ,Ryan Ignoffo C | MIA ,0,.000,0,0,0,9999
W ,Boo Vazquez OF | MIA ,0,.000,0,0,0,9999
W ,Daniel Marte OF | WAS ,0,.000,0,0,0,9999
W ,Diego Cedeno OF | TEX ,0,.000,0,0,0,9999
W ,Logan Wagner 3B | LAD ,0,.000,0,0,0,9999
W ,Luiyin Alastre 3B | MIL ,0,.000,0,0,0,9999
W ,TT Bowens 1B | BAL ,0,.000,0,0,0,9999
W ,Will Bush C | HOU ,0,.000,0,0,0,9999
W ,Joe Donovan C | CLE ,0,.000,0,0,0,9999
W ,Isaiah Greene OF | CLE ,0,.000,0,0,0,9999
W ,Nestor Miranda 3B | DET ,0,.000,0,0,0,9999
W ,AJ Graffanino SS | BAL ,0,.000,0,0,0,9999
W ,Jeremy Rivas SS | STL ,0,.000,0,0,0,9999
W ,Jesus Rodriguez C | SF,0,.000,0,0,0,9999
W ,Eduardo Diaz OF | ARI ,0,.000,0,0,0,9999
W ,Danny Hayes 1B | CHW ,0,.000,0,0,0,9999
W ,Tyler Wilson OF | NYY ,0,.000,0,0,0,9999
W ,Omar Martinez C | NYY ,0,.000,0,0,0,9999
W ,Tyler Selesky 3B | SD ,0,.000,0,0,0,9999
W ,Daniel Bravo 2B | SD ,0,.000,0,0,0,9999
W ,Deniel Ortiz 3B | STL ,0,.000,0,0,0,9999
W ,Mac Wainwright OF | CIN ,0,.000,0,0,0,9999
W ,Adony Mejia C | PHI ,0,.000,0,0,0,9999
W ,Eduardo Torrealba SS | NYY ,0,.000,0,0,0,9999
W ,Noah Perio SS | SD ,0,.000,0,0,0,9999
W ,Myles Emmerson C | LAA ,0,.000,0,0,0,9999
W ,Starling Heredia OF | LAD ,0,.000,0,0,0,9999
W ,Joshua Mears OF | SD ,0,.000,0,0,0,9999
W ,Thomas Spitz OF | STL ,0,.000,0,0,0,9999
W ,Curt Powell SS | DET ,0,.000,0,0,0,9999
W ,Carlos Franco 3B | ATL ,0,.000,0,0,0,9999
W ,Garrett Boulware C | CIN ,0,.000,0,0,0,9999
W ,Austin Bailey SS | KC ,0,.000,0,0,0,9999
W ,Jackson Castillo OF | NYY ,0,.000,0,0,0,9999
W ,Casey Soltis OF | MIA ,0,.000,0,0,0,9999
W ,Nick Patten 1B | PIT ,0,.000,0,0,0,9999
W ,Mikey Romero 3B | BOS ,0,.000,0,0,0,9999
Like a Nightmare,Caleb Durbin 3B | MIL ,0,.000,0,0,0,9999
Rieken Havoc,Isaac Collins OF | KC ,0,.000,0,0,0,9999
W ,Dustin Houle C | NYM ,0,.000,0,0,0,9999
W ,Willy Yahn 3B | BAL ,0,.000,0,0,0,9999
W ,Edward Lantigua OF | NYM ,0,.000,0,0,0,9999
W ,Carlos Colmenarez 3B | TB ,0,.000,0,0,0,9999
W ,Tyler Ogle C | LAD ,0,.000,0,0,0,9999
W ,Gregori Cano SS | TOR ,0,.000,0,0,0,9999
W ,Nonie Williams SS | LAA ,0,.000,0,0,0,9999
W ,Andrew Daniel 2B | ATL,0,.000,0,0,0,9999
W ,K.J. Woods 1B | MIA ,0,.000,0,0,0,9999
W ,Abimelec Ortiz 1B | TEX ,0,.000,0,0,0,9999
W ,Cole Messina C | COL ,0,.000,0,0,0,9999
W ,Max White OF | COL ,0,.000,0,0,0,9999
W ,Raudi Rodriguez OF | LAA ,0,.000,0,0,0,9999
W ,Gino Groover 3B | ARI ,0,.000,0,0,0,9999
W ,Brenden Webb OF | BAL ,0,.000,0,0,0,9999
W ,Ernie Yake SS | MIN ,0,.000,0,0,0,9999
W ,Kaden Polcovich 2B | SEA ,0,.000,0,0,0,9999
W ,Robert Hipwell 1B | SF ,0,.000,0,0,0,9999
W ,Shawn Goosenberg SS | CHW ,0,.000,0,0,0,9999
W ,Randolph Oduber OF | WAS ,0,.000,0,0,0,9999
W ,Ryan Casteel 1B | ATL ,0,.000,0,0,0,9999
W ,Bryson Smith OF | CIN ,0,.000,0,0,0,9999
W ,Ryder Green OF | NYY ,0,.000,0,0,0,9999
W ,"Colt Keith 2B,3B | DET",0,.000,0,0,0,9999
W ,Danny Woodrow OF | DET ,0,.000,0,0,0,9999
W ,Seth Harrison OF | SF ,0,.000,0,0,0,9999
W ,Aneury Tavarez OF | BOS ,0,.000,0,0,0,9999
W ,Franklin Torres SS | LAA ,0,.000,0,0,0,9999
W ,David Thompson 3B | NYM ,0,.000,0,0,0,9999
W ,Quincy Scott OF | TEX ,0,.000,0,0,0,9999
W ,Tyler Friis 2B | CLE ,0,.000,0,0,0,9999
W ,Jake Skole OF | NYY ,0,.000,0,0,0,9999
W ,Cristian Santana 1B | DET ,0,.000,0,0,0,9999
W ,C.J. Retherford 3B | LAD ,0,.000,0,0,0,9999
W ,Dylan Burdeaux 1B | DET ,0,.000,0,0,0,9999
W ,Melvin Mercedes SS | ATH ,0,.000,0,0,0,9999
W ,Jordan Betts 3B | BOS ,0,.000,0,0,0,9999
W ,Seth Gray 3B | MIN ,0,.000,0,0,0,9999
W ,Wade Kirkland 2B | ATH ,0,.000,0,0,0,9999
W ,Joe Hudson C | HOU ,0,.000,0,0,0,9999
W ,Danny Diekroeger 3B | STL ,0,.000,0,0,0,9999
Guillotine,Luke Keaschall 2B | MIN ,0,.000,0,0,0,9999
W ,Brayan Hernandez OF | MIA ,0,.000,0,0,0,9999
W ,Carmen Benedetti 1B | HOU ,0,.000,0,0,0,9999
W ,Yamal Encarnacion 2B | HOU ,0,.000,0,0,0,9999
W ,Ronaiker Palma C | COL ,0,.000,0,0,0,9999
W ,Wagner Lagrange OF | NYM ,0,.000,0,0,0,9999
W ,Alex Destino OF | CHW ,0,.000,0,0,0,9999
W ,Casey Golden OF | COL ,0,.000,0,0,0,9999
W ,Roderick Arias SS | NYY ,0,.000,0,0,0,9999
W ,Eric Bitonti 1B | MIL ,0,.000,0,0,0,9999
W ,Austin Wilson OF | SEA ,0,.000,0,0,0,9999
W ,Oscar Campos C | NYM ,0,.000,0,0,0,9999
W ,Nick Montgomery C | ATL ,0,.000,0,0,0,9999
W ,Steven Fuentes 3B | DET ,0,.000,0,0,0,9999
W ,Eddy Martinez OF | CHC ,0,.000,0,0,0,9999
W ,Francisco Urbaez 3B | CIN ,0,.000,0,0,0,9999
W ,Sergio Campana OF | PIT ,0,.000,0,0,0,9999
W ,Gavin Lux OF | CIN,0,.000,0,0,0,9999
W ,Chris Berset C | CIN ,0,.000,0,0,0,9999
W ,Jeff Gelalich OF | CIN ,0,.000,0,0,0,9999
W ,Yariel Gonzalez 3B | ATL ,0,.000,0,0,0,9999
W ,Paulino Santana OF | TEX ,0,.000,0,0,0,9999
W ,Maddux Houghton OF | MIN ,0,.000,0,0,0,9999
W ,Chase Valentine SS | SD ,0,.000,0,0,0,9999
W ,Yorvis Torrealba OF | COL ,0,.000,0,0,0,9999
W ,Andrew Knapp C | SF ,0,.000,0,0,0,9999
W ,Anthony Prato OF | MIN ,0,.000,0,0,0,9999
W ,Alexander Campos SS | ATH ,0,.000,0,0,0,9999
W ,Ryan Spikes 2B | TB ,0,.000,0,0,0,9999
W ,Cassidy Brown C | CIN ,0,.000,0,0,0,9999
W ,Pablo Guerrero 1B | TEX ,0,.000,0,0,0,9999
W ,Michael Snyder 3B | MIA ,0,.000,0,0,0,9999
W ,Nehomar Ochoa OF | HOU ,0,.000,0,0,0,9999
W ,Jose Felix C | TEX ,0,.000,0,0,0,9999
W ,Daniel Susac C | SF ,0,.000,0,0,0,9999
W ,Joshua Day SS | ARI ,0,.000,0,0,0,9999
W ,Harry Ford C | WAS ,0,.000,0,0,0,9999
W ,Gage Workman 3B | DET ,0,.000,0,0,0,9999
W ,"Jose Iglesias 2B,3B,SS | SD",0,.000,0,0,0,9999
W ,John Michael Faile C | CIN ,0,.000,0,0,0,9999
W ,Cade Fergus OF | PHI ,0,.000,0,0,0,9999
W ,Trever Adams 1B | TEX ,0,.000,0,0,0,9999
W ,Eduardo Garcia SS | MIL ,0,.000,0,0,0,9999
W ,Andres Mesa SS | TEX ,0,.000,0,0,0,9999
W ,Jack Murphy C | MIA ,0,.000,0,0,0,9999
W ,Rodrigo Orozco OF | TOR ,0,.000,0,0,0,9999
W ,Trever Morrison SS | MIL ,0,.000,0,0,0,9999
W ,Bryan Ramos 3B | CHW,0,.000,0,0,0,9999
W ,Griffin Benson 1B | ATL ,0,.000,0,0,0,9999
W ,Luke Stevenson C | SEA ,0,.000,0,0,0,9999
W ,Adam Law OF | SEA ,0,.000,0,0,0,9999
W ,Matt Rose 1B | CHW ,0,.000,0,0,0,9999
W ,Juan Negret OF | KC ,0,.000,0,0,0,9999
W ,Jordan Yost SS | DET ,0,.000,0,0,0,9999
W ,Tyson Lewis SS | CIN ,0,.000,0,0,0,9999
W ,Alexander Ramirez OF | NYM ,0,.000,0,0,0,9999
W ,Andrew Ely 2B | NYM ,0,.000,0,0,0,9999
W ,Jacob Melton OF | HOU,0,.000,0,0,0,9999
W ,Zach DeLoach OF | CHW ,0,.000,0,0,0,9999
W ,Tre Richardson SS | STL ,0,.000,0,0,0,9999
W ,Alejandro Osuna OF | TEX,0,.000,0,0,0,9999
W ,Niko Decolati OF | COL ,0,.000,0,0,0,9999
W ,Luis A. Garcia OF | NYY ,0,.000,0,0,0,9999
W ,Mikey White SS | ATH ,0,.000,0,0,0,9999
W ,David Garcia C | MIL ,0,.000,0,0,0,9999
W ,Braden Montgomery OF | CHW ,0,.000,0,0,0,9999
W ,Leandro Cedeno 1B | ARI ,0,.000,0,0,0,9999
W ,Gavin Turley OF | ATH ,0,.000,0,0,0,9999
W ,Reece Walling OF | MIL ,0,.000,0,0,0,9999
W ,Raudy De Los Santos SS | DET ,0,.000,0,0,0,9999
W ,Dorian Soto SS | BOS ,0,.000,0,0,0,9999
W ,Gavin Logan C | ARI ,0,.000,0,0,0,9999
W ,Rainer Nunez 1B | TOR ,0,.000,0,0,0,9999
W ,Michael Gigliotti OF | SF ,0,.000,0,0,0,9999
W ,Chase Pinder OF | SF ,0,.000,0,0,0,9999
W ,Modeifi Marte 1B | ARI ,0,.000,0,0,0,9999
W ,Ty Southisene 2B | CHC ,0,.000,0,0,0,9999
W ,Dawel Joseph SS | SEA ,0,.000,0,0,0,9999
W ,Cristian More OF | CHC ,0,.000,0,0,0,9999
W ,Tanner Murphy OF | NYM ,0,.000,0,0,0,9999
W ,Jairo Pomares OF | SF ,0,.000,0,0,0,9999
W ,Cade Hunter C | CIN ,0,.000,0,0,0,9999
W ,Dom Thompson-Williams OF | SEA ,0,.000,0,0,0,9999
W ,Josh Tobias 2B | BOS ,0,.000,0,0,0,9999
W ,Austin Cousino OF | SEA ,0,.000,0,0,0,9999
W ,Mitchell Tolman 2B | ATL ,0,.000,0,0,0,9999
